order,container,ship,workcode,state,year,voyage,block1,bay1,row1,tier1,block2,bay2,row2,tier2,truck_num,full_or_empty,container_size,crane,time_end
216,IMRH1205137,YOSU,GD,unload,2023,7,8C,22,1,2,8C,22,0,0,999,F,22,257,2023-03-26 10:24:59
217,CEPC7427803,UXAF,VU,load,2023,5,8A,15,0,0,8A,15,2,4,379,F,45,255,2023-03-26 10:29:13
218,NOFU8371013,UXAF,VU,load,2023,5,8D,3,0,0,8D,3,5,1,395,F,22,258,2023-03-26 10:26:25
219,IXZH9831681,TYWJ,GD,unload,2023,5,7B,13,8,2,7B,13,0,0,999,F,43,252,2023-03-26 10:27:46
220,SDWS8240913,UXAF,VU,load,2023,5,7D,7,0,0,7D,7,7,2,344,F,22,254,2023-03-26 10:28:01
221,ZCZS2461724,UXAF,VU,load,2023,5,7D,8,0,0,7D,8,7,2,344,F,22,254,2023-03-26 10:26:56
222,JTGW0580947,UXAF,VU,load,2023,5,8D,3,0,0,8D,3,5,2,395,F,22,258,2023-03-26 10:26:59
223,DHDX8643919,YOSU,TS,change,2023,7,8C,22,6,2,8C,22,7,2,999,F,22,257,2023-03-26 10:34:19
224,DNXJ9242056,UXAF,GD,unload,2023,5,8B,1,4,4,8B,1,0,0,999,F,45,256,2023-03-26 10:31:06
225,WSLC5574090,YOSU,GD,unload,2023,7,8C,22,6,1,8C,22,0,0,999,F,22,257,2023-03-26 10:30:52
226,WTQU8025354,UXAF,VU,load,2023,5,8A,15,0,0,8A,15,1,4,387,F,45,255,2023-03-26 10:30:37
227,NQIT5501602,SSFG,GD,unload,2023,13,8D,3,8,3,8D,3,0,0,999,F,22,258,2023-03-26 10:33:19
228,CEWK5968143,ODLQ,GD,unload,2023,19,7A,29,2,4,7A,29,0,0,999,F,45,251,2023-03-26 10:31:53
229,QEPK3813462,TPCT,GD,unload,2023,12,7B,19,5,3,7B,19,0,0,999,F,45,252,2023-03-26 10:32:14
230,QSOW6894680,UXAF,VU,load,2023,5,7C,31,0,0,7C,31,9,4,398,F,45,253,2023-03-26 10:31:45
231,RSHQ0057611,UXAF,VU,load,2023,5,8B,3,0,0,8B,3,2,3,390,F,45,256,2023-03-26 10:33:19
232,CLZJ9860104,UXAF,VU,load,2023,5,7D,8,0,0,7D,8,7,3,388,F,22,254,2023-03-26 10:33:13
233,MLFN5272682,UXAF,VU,load,2023,5,7D,7,0,0,7D,7,7,3,388,F,22,254,2023-03-26 10:35:18
234,DGSV9105966,CGGA,TS,change,2023,11,7D,38,6,3,7D,38,1,1,999,F,20,258,2023-03-26 10:33:28
235,FTAX5017822,MGBO,TS,change,2023,4,7D,38,6,2,7D,38,1,2,999,F,22,258,2023-03-26 10:31:18
236,XYIW0321945,MDHF,TS,change,2023,15,7B,21,6,5,7B,21,9,4,999,F,45,252,2023-03-26 10:34:20
237,HEJE0764366,JKPF,TS,change,2023,7,7A,31,7,4,7A,31,2,3,999,F,45,251,2023-03-26 10:34:47
238,TSXP6528312,MDHF,TS,change,2023,15,7B,21,6,4,7B,21,8,5,999,F,45,252,2023-03-26 10:36:29
239,AVFN8607165,SDIH,VL,unload,2023,17,8A,23,2,5,8A,23,0,0,341,F,45,255,2023-03-26 10:36:03
240,UVTR4571271,RZSG,TS,change,2023,18,8B,13,7,4,8B,13,2,5,999,F,45,256,2023-03-26 10:34:58
241,VVSB1417405,QSAT,GD,unload,2023,19,7D,38,6,1,7D,38,0,0,999,F,22,258,2023-03-26 10:37:41
242,PZMA4889159,MDHF,TS,change,2023,15,7B,21,6,3,7B,21,7,5,999,F,45,252,2023-03-26 10:36:03
243,WFWR0950108,YOSU,TS,change,2023,7,8B,13,7,3,8B,13,8,5,999,F,45,256,2023-03-26 10:39:12
244,YYQG2775867,YOSU,GD,unload,2023,7,7D,24,5,3,7D,24,0,0,999,F,22,254,2023-03-26 10:39:02
245,NFCH4375123,SDIH,VL,unload,2023,17,7C,17,8,5,7C,17,0,0,318,F,45,253,2023-03-26 10:37:53
246,EQTB6166836,MGBO,GD,unload,2023,4,7A,31,7,3,7A,31,0,0,999,F,45,251,2023-03-26 10:39:57
247,GICF8429249,YOSU,TS,change,2023,7,8C,19,8,3,8C,19,3,1,999,F,22,257,2023-03-26 10:39:53
248,SPVZ4843282,YOSU,TS,change,2023,7,8C,19,8,2,8C,19,3,2,999,F,22,257,2023-03-26 10:40:16
249,OBGM1982947,YOSU,GD,unload,2023,7,8C,19,8,1,8C,19,0,0,999,F,22,257,2023-03-26 10:39:35
250,BIEN8616060,MZPH,GD,unload,2023,8,8D,17,8,1,8D,17,0,0,999,F,22,258,2023-03-26 10:39:23
251,TGOC5291928,ORGJ,TS,change,2023,13,7A,31,9,4,7A,31,2,4,999,F,45,251,2023-03-26 10:42:19
252,RZML0955930,YOSU,GD,unload,2023,7,8B,13,7,2,8B,13,0,0,999,F,45,256,2023-03-26 10:41:14
253,NLOV0238849,UXAF,VU,load,2023,5,7D,23,0,0,7D,23,7,1,395,F,22,254,2023-03-26 10:39:30
254,ZLZZ2921682,UXAF,VU,load,2023,5,7D,22,0,0,7D,22,7,1,395,F,22,254,2023-03-26 10:39:44
255,UJUP4267899,RZSG,TS,change,2023,19,7C,27,1,4,7C,27,6,5,999,F,45,253,2023-03-26 10:39:45
256,DUDI0476693,APTB,GD,unload,2023,7,7B,21,6,2,7B,21,0,0,999,F,45,252,2023-03-26 10:41:26
257,UKIG1689386,YOSU,TS,change,2023,7,7A,31,9,3,7A,31,3,4,999,F,45,251,2023-03-26 10:40:10
258,BFKR7621120,SLVN,TS,change,2023,13,8C,18,6,3,8C,18,2,3,999,F,22,257,2023-03-26 10:42:11
259,LIJE8619358,AIYA,TS,change,2023,8,8D,19,6,1,8D,19,2,1,999,F,22,258,2023-03-26 10:43:14
260,NDSP0301788,UXAF,VU,load,2023,5,7D,22,0,0,7D,22,7,2,399,F,22,254,2023-03-26 10:43:34
261,SDFN8448851,UXAF,VU,load,2023,5,7D,23,0,0,7D,23,7,2,399,F,22,254,2023-03-26 10:43:21
262,KGNP3478087,QSAT,VL,unload,2023,20,8B,23,4,4,8B,23,0,0,309,F,45,256,2023-03-26 10:43:55
263,EKRK4905036,APTB,TS,change,2023,8,7A,31,9,2,7A,31,7,3,999,F,45,251,2023-03-26 10:42:13
264,ZVFW6267028,UXAF,VU,load,2023,5,7D,23,0,0,7D,23,7,3,388,F,22,254,2023-03-26 10:45:28
265,LEYI5400738,UXAF,VU,load,2023,5,7D,22,0,0,7D,22,7,3,388,F,22,254,2023-03-26 10:45:49
266,YCAR0871687,MSMT,TS,change,2023,4,8C,18,6,2,8C,18,5,3,999,F,22,257,2023-03-26 10:45:27
267,VHJQ4265603,GNOR,GD,unload,2023,6,8C,18,6,1,8C,18,0,0,999,F,22,257,2023-03-26 10:45:07
268,TLDM5816258,YOSU,TS,change,2023,7,7C,25,7,5,7C,25,3,2,999,F,45,253,2023-03-26 10:53:11
269,QTSK0320674,TPCT,GD,unload,2023,12,7A,31,9,1,7A,31,0,0,999,F,45,251,2023-03-26 10:46:14
270,KLFN8505718,UXAF,VU,load,2023,5,7D,22,0,0,7D,22,7,4,398,F,22,254,2023-03-26 10:47:20
271,LVZE4545650,UXAF,VU,load,2023,5,7D,23,0,0,7D,23,7,4,398,F,22,254,2023-03-26 10:49:57
272,PNQM2404582,NULK,TS,change,2023,5,7C,25,7,4,7C,25,3,3,999,F,45,253,2023-03-26 10:46:37
273,EQWP9309126,QSAT,VL,unload,2023,20,8B,7,2,4,8B,7,0,0,314,F,45,256,2023-03-26 10:49:00
274,UFOE1076200,SDIH,VL,unload,2023,17,8A,23,1,4,8A,23,0,0,325,F,45,255,2023-03-26 10:49:28
275,YQKE7277941,ZKIE,GD,unload,2023,9,8C,30,7,3,8C,30,0,0,999,F,22,257,2023-03-26 10:52:31
276,HJVZ8586238,UXAF,VU,load,2023,5,7D,24,0,0,7D,24,9,1,389,F,22,254,2023-03-26 10:55:42
277,HWUC2425726,UXAF,VU,load,2023,5,7D,23,0,0,7D,23,9,1,389,F,22,254,2023-03-26 10:51:15
278,YYCI8202423,UXAF,VU,load,2023,5,8D,18,0,0,8D,18,7,2,390,F,22,258,2023-03-26 10:51:22
279,FBXA8539366,UXAF,VU,load,2023,5,8D,19,0,0,8D,19,7,2,390,F,22,258,2023-03-26 10:52:03
280,WTSS5858542,RZSG,VU,load,2023,19,8A,23,0,0,8A,23,1,4,360,F,45,255,2023-03-26 10:52:06
281,NGSW4605392,ESQU,TS,change,2023,11,8B,25,2,4,8B,25,4,5,999,F,45,256,2023-03-26 10:58:53
282,QSQN0660520,RZSG,VU,load,2023,19,7B,21,0,0,7B,21,6,2,351,F,45,252,2023-03-26 10:53:16
283,EKJR6152069,RZSG,VU,load,2023,19,7D,23,0,0,7D,23,9,2,349,F,22,254,2023-03-26 10:54:30
284,VSLQ9559610,RZSG,VU,load,2023,19,7D,24,0,0,7D,24,9,2,349,F,22,254,2023-03-26 10:55:57
285,PGNK2239352,RZSG,VU,load,2023,19,8A,23,0,0,8A,23,3,5,350,F,45,255,2023-03-26 10:53:39
286,MGDS1927858,HXSD,GD,unload,2023,5,7A,23,3,5,7A,23,0,0,999,F,45,251,2023-03-26 10:54:20
287,PADB2043239,AMXM,GD,unload,2023,5,7C,23,2,1,7C,23,0,0,999,F,45,253,2023-03-26 11:01:45
288,CQGV1357713,UXAF,VU,load,2023,5,8D,18,0,0,8D,18,7,3,345,F,22,258,2023-03-26 10:55:08
289,NSKS9328834,UXAF,VU,load,2023,5,8D,19,0,0,8D,19,7,3,345,F,22,258,2023-03-26 10:57:53
290,GINF4110755,ODLQ,GD,unload,2023,19,8B,25,2,3,8B,25,0,0,999,F,45,256,2023-03-26 10:55:39
291,SEHP3854680,UXAF,VU,load,2023,5,7D,24,0,0,7D,24,9,3,344,F,22,254,2023-03-26 10:55:44
292,EGJZ9493233,UXAF,VU,load,2023,5,7D,23,0,0,7D,23,9,3,344,F,22,254,2023-03-26 10:55:40
293,AEIR3788485,RZSG,VU,load,2023,19,7B,21,0,0,7B,21,6,3,311,F,45,252,2023-03-26 10:57:01
294,VWQF5815333,JTRC,TS,change,2023,5,7A,9,3,4,7A,9,4,5,999,F,45,251,2023-03-26 10:56:06
295,NNDH0548530,UXAF,VU,load,2023,5,8D,18,0,0,8D,18,6,1,395,F,22,258,2023-03-26 10:59:34
296,SCIM4976749,UXAF,VU,load,2023,5,8D,19,0,0,8D,19,6,1,395,F,22,258,2023-03-26 10:58:34
297,KGZB7046005,RZSG,VU,load,2023,19,7D,23,0,0,7D,23,9,4,358,F,22,254,2023-03-26 10:57:57
298,CUNV5188912,RZSG,VU,load,2023,19,7D,24,0,0,7D,24,9,4,358,F,22,254,2023-03-26 10:58:36
299,CXBJ8998450,RZSG,VU,load,2023,19,8A,13,0,0,8A,13,2,2,370,F,45,255,2023-03-26 11:03:32
300,ZFBK2842530,TWYM,TS,change,2023,5,7A,9,3,3,7A,9,2,5,999,F,45,251,2023-03-26 10:59:57
301,QWID0898288,SKBN,GD,unload,2023,12,8C,25,5,2,8C,25,0,0,999,F,22,257,2023-03-26 11:00:03
302,KUCY6815584,UKVE,GD,unload,2023,8,7C,25,7,3,7C,25,0,0,999,F,45,253,2023-03-26 10:59:39
303,HEDB9526323,TWYM,GD,unload,2023,5,7A,9,3,2,7A,9,0,0,999,F,45,251,2023-03-26 11:01:16
304,AAYI7782156,UXAF,VU,load,2023,5,8D,18,0,0,8D,18,6,2,399,F,22,258,2023-03-26 11:01:52
305,ZCUU7965304,UXAF,VU,load,2023,5,8D,19,0,0,8D,19,6,2,399,F,22,258,2023-03-26 11:03:11
306,DNDZ9003610,MPFG,TS,change,2023,7,8B,13,4,5,8B,13,7,2,999,F,45,256,2023-03-26 11:04:59
307,VESE8104417,UXAF,VU,load,2023,5,8A,13,0,0,8A,13,6,3,344,F,45,255,2023-03-26 11:02:25
308,IJYP9996181,UXAF,VU,load,2023,5,8D,18,0,0,8D,18,6,3,387,F,22,258,2023-03-26 11:03:45
309,ALNE7413494,UXAF,VU,load,2023,5,8D,19,0,0,8D,19,6,3,387,F,22,258,2023-03-26 11:03:05
310,CAUL0545967,UGAO,TS,change,2023,9,8B,13,4,4,8B,13,7,3,999,F,45,256,2023-03-26 11:09:30
311,UTSK7444731,KMXV,TS,change,2023,13,7C,19,9,4,7C,19,3,5,999,F,45,253,2023-03-26 11:03:31
312,OUBC1871545,YZCI,TS,change,2023,9,8C,6,8,3,8C,6,3,3,999,F,22,257,2023-03-26 11:04:59
313,EMSY1902008,UXAF,VU,load,2023,5,7D,13,0,0,7D,13,5,1,398,F,22,254,2023-03-26 11:04:11
314,QEZE8417881,ODLQ,GD,unload,2023,19,7A,15,4,5,7A,15,0,0,999,F,45,251,2023-03-26 11:04:59
315,GBOA0175964,UXAF,VU,load,2023,5,7D,12,0,0,7D,12,5,1,398,F,22,254,2023-03-26 11:05:15
316,MYXP0034375,UXAF,VU,load,2023,5,7B,23,0,0,7B,23,3,4,395,F,45,252,2023-03-26 11:03:21
317,IJPT4377515,YZCI,TS,change,2023,9,8C,6,8,2,8C,6,2,3,999,F,22,257,2023-03-26 11:05:38
318,IUUY5044617,RMOD,TS,change,2023,4,8B,13,4,3,8B,13,7,4,999,F,45,256,2023-03-26 11:05:17
319,RBFM1800818,RZSG,VU,load,2023,19,8D,18,0,0,8D,18,5,3,331,F,22,258,2023-03-26 11:06:08
320,FETQ0601859,UXAF,VU,load,2023,5,8A,13,0,0,8A,13,2,3,303,F,43,255,2023-03-26 11:05:24
321,TCIO2539535,RZSG,VU,load,2023,19,8D,19,0,0,8D,19,5,3,331,F,22,258,2023-03-26 11:05:23
322,QEWL8050579,MPFG,TS,change,2023,7,7C,19,9,3,7C,19,2,5,999,F,45,253,2023-03-26 11:05:40
323,MRYX8625818,RZSG,VU,load,2023,19,7D,12,0,0,7D,12,5,2,360,F,22,254,2023-03-26 11:04:44
324,XBCY6449717,RZSG,VU,load,2023,19,7D,13,0,0,7D,13,5,2,360,F,22,254,2023-03-26 11:08:21
325,ARWP7638615,RMOD,TS,change,2023,4,8B,13,4,2,8B,13,7,5,999,F,45,256,2023-03-26 11:07:21
326,BRDV8876458,TWYM,TS,change,2023,5,7C,19,9,2,7C,19,8,5,999,F,45,253,2023-03-26 11:07:39
327,SZKR5301875,UXAF,VU,load,2023,5,7D,13,0,0,7D,13,5,3,379,F,22,254,2023-03-26 11:06:35
328,WHVN1798333,UXAF,VU,load,2023,5,7D,12,0,0,7D,12,5,3,379,F,22,254,2023-03-26 11:07:42
329,MUAD5196192,UXAF,VU,load,2023,5,8D,18,0,0,8D,18,9,3,390,F,22,258,2023-03-26 11:08:46
330,RVAP5214738,UXAF,VU,load,2023,5,7B,23,0,0,7B,23,2,4,344,F,45,252,2023-03-26 11:08:07
331,IBGG2090323,UXAF,VU,load,2023,5,8D,19,0,0,8D,19,9,3,390,F,22,258,2023-03-26 11:07:07
332,XLCS4941381,XQHP,GD,unload,2023,11,8C,6,8,1,8C,6,0,0,999,F,22,257,2023-03-26 11:09:13
333,ZIEQ7643611,UXAF,VU,load,2023,5,8A,13,0,0,8A,13,1,3,355,F,45,255,2023-03-26 11:10:51
334,ZLFI5242945,RMOD,GD,unload,2023,4,8B,13,4,1,8B,13,0,0,999,F,45,256,2023-03-26 11:09:55
335,ZXJL1267117,RZSG,VU,load,2023,19,7D,12,0,0,7D,12,5,4,351,F,22,254,2023-03-26 11:09:57
336,FCDC0619554,RZSG,VU,load,2023,19,7D,13,0,0,7D,13,5,4,351,F,22,254,2023-03-26 11:10:24
337,KCNW3707456,JTRC,GD,unload,2023,5,7C,19,9,1,7C,19,0,0,999,F,45,253,2023-03-26 11:10:44
338,VIMO2228792,ODLQ,TS,change,2023,19,7A,15,1,4,7A,15,6,2,999,F,45,251,2023-03-26 11:14:24
339,HLSU0563464,RZSG,VU,load,2023,19,8D,15,0,0,8D,15,5,1,337,F,22,258,2023-03-26 11:11:56
340,MZEX0090864,RZSG,VU,load,2023,19,8D,16,0,0,8D,16,5,1,337,F,22,258,2023-03-26 11:09:31
341,LAWC9130671,UXAF,VU,load,2023,5,8A,13,0,0,8A,13,8,4,395,F,45,255,2023-03-26 11:18:02
342,VMTB0176511,UXAF,VU,load,2023,5,7B,23,0,0,7B,23,1,4,303,F,45,252,2023-03-26 11:11:38
343,PWAL6259200,UXAF,VU,load,2023,5,8D,15,0,0,8D,15,5,2,399,F,22,258,2023-03-26 11:13:47
344,DSET4123993,SSFG,GD,unload,2023,13,7A,15,1,3,7A,15,0,0,999,F,45,251,2023-03-26 11:13:49
345,JFNY3005560,UXAF,VU,load,2023,5,8D,16,0,0,8D,16,5,2,399,F,22,258,2023-03-26 11:11:45
346,SUNF4368283,UXAF,TS,change,2023,5,8B,1,5,4,8B,1,4,4,999,F,45,256,2023-03-26 11:14:36
347,ZMHC0753469,UXAF,VU,load,2023,5,7C,21,0,0,7C,21,1,3,389,F,45,253,2023-03-26 11:14:12
348,SQHU8324515,UXAF,VU,load,2023,5,8A,13,0,0,8A,13,7,4,344,F,45,255,2023-03-26 11:14:02
349,BZBY8311973,UXAF,VU,load,2023,5,7B,23,0,0,7B,23,5,5,355,F,43,252,2023-03-26 11:16:07
350,YJHN6744163,UXAF,VU,load,2023,5,8A,13,0,0,8A,13,6,4,395,F,43,255,2023-03-26 11:13:56
351,EMPX8688959,UXAF,GD,unload,2023,5,8B,1,5,3,8B,1,0,0,999,F,45,256,2023-03-26 11:16:51
352,CCNN3112594,YOSU,GD,unload,2023,7,7C,27,1,3,7C,27,0,0,999,F,45,253,2023-03-26 11:16:47
353,YRNB6842815,UXAF,VU,load,2023,5,8A,13,0,0,8A,13,5,4,303,F,45,255,2023-03-26 11:17:15
354,USUQ2678658,UXAF,TS,change,2023,5,8B,1,6,4,8B,1,3,5,999,F,45,256,2023-03-26 11:20:20
355,STZH5376032,UXAF,VU,load,2023,5,8A,13,0,0,8A,13,3,4,344,F,45,255,2023-03-26 11:22:29
356,XQVN1210437,UXAF,GD,unload,2023,5,8B,1,6,3,8B,1,0,0,999,F,45,256,2023-03-26 11:21:25
357,EHCK4164980,RZSG,VU,load,2023,19,7B,23,0,0,7B,23,6,5,327,F,45,252,2023-03-26 11:21:51
358,GIFA3698657,TWYM,GD,unload,2023,5,7C,13,1,5,7C,13,0,0,999,F,45,253,2023-03-26 11:24:43
359,MWPU7069565,RZSG,VU,load,2023,19,7D,11,0,0,7D,11,4,1,350,F,22,254,2023-03-26 11:28:18
360,MKDU3221507,RZSG,VU,load,2023,19,7D,12,0,0,7D,12,4,1,350,F,22,254,2023-03-26 11:23:51
361,LCIS5030391,SSFG,GD,unload,2023,13,7A,15,5,5,7A,15,0,0,999,F,45,251,2023-03-26 11:23:45
362,WYHW2428189,TPCT,TS,change,2023,12,8B,11,3,3,8B,11,5,2,999,F,45,256,2023-03-26 11:24:15
363,NRUV1075939,UXAF,VU,load,2023,5,8D,15,0,0,8D,15,2,1,387,F,22,258,2023-03-26 11:26:32
364,WPCL2961906,UXAF,VU,load,2023,5,8D,16,0,0,8D,16,2,1,387,F,22,258,2023-03-26 11:26:34
365,FFST0088320,ESQU,TS,change,2023,11,7C,11,9,5,7C,11,3,4,999,F,45,253,2023-03-26 11:25:44
366,QHGO7652906,UXAF,VU,load,2023,5,7B,23,0,0,7B,23,3,5,395,F,43,252,2023-03-26 11:24:27
367,WKFK7079673,RZSG,VU,load,2023,19,8A,13,0,0,8A,13,9,4,358,F,45,255,2023-03-26 11:25:47
368,YEYF7146773,UXAF,VU,load,2023,5,7D,11,0,0,7D,11,4,2,398,F,22,254,2023-03-26 11:26:50
369,VLRY5724992,WXWA,TS,change,2023,5,8B,11,3,2,8B,11,5,3,999,F,45,256,2023-03-26 11:28:03
370,BWUO2820006,UXAF,VU,load,2023,5,7D,12,0,0,7D,12,4,2,398,F,22,254,2023-03-26 11:25:03
371,SHYX4624852,UXAF,VU,load,2023,5,7A,15,0,0,7A,15,6,3,388,F,45,251,2023-03-26 11:27:03
372,ICZK8021682,XRWU,TS,change,2023,12,7B,25,8,3,7B,25,2,5,999,F,45,252,2023-03-26 11:28:06
373,NOUO1396174,YOSU,GD,unload,2023,7,8C,22,5,3,8C,22,0,0,999,F,22,257,2023-03-26 11:28:52
374,MVIX1044514,RZSG,VU,load,2023,19,8A,13,0,0,8A,13,2,4,327,F,45,255,2023-03-26 11:27:18
375,ZCNL9412653,TPCT,GD,unload,2023,12,7C,11,9,4,7C,11,0,0,999,F,45,253,2023-03-26 11:28:28
376,UKWQ4098417,UXAF,VU,load,2023,5,8D,15,0,0,8D,15,2,2,390,F,22,258,2023-03-26 11:29:07
377,YUXA0108137,UXAF,VU,load,2023,5,8B,11,0,0,8B,11,1,2,355,F,45,256,2023-03-26 11:30:07
378,CEEZ5861679,UXAF,VU,load,2023,5,8D,16,0,0,8D,16,2,2,390,F,22,258,2023-03-26 11:31:02
379,AZXR2169666,RZSG,VU,load,2023,19,7A,15,0,0,7A,15,1,3,310,F,45,251,2023-03-26 11:30:26
380,MCWF8409132,UXAF,VU,load,2023,5,7D,11,0,0,7D,11,3,1,345,F,22,254,2023-03-26 11:31:19
381,BOXW8886040,UXAF,VU,load,2023,5,7D,12,0,0,7D,12,3,1,345,F,22,254,2023-03-26 11:31:51
382,DXRW9357330,UXAF,VU,load,2023,5,7C,9,0,0,7C,9,7,2,303,F,45,253,2023-03-26 11:30:19
383,QIVE5997300,ODLQ,GD,unload,2023,19,8B,9,6,4,8B,9,0,0,999,F,45,256,2023-03-26 11:30:41
384,KKVY0515584,UXAF,VU,load,2023,5,7B,23,0,0,7B,23,4,5,344,F,45,252,2023-03-26 11:30:57
385,BCCW9967749,UXAF,VU,load,2023,5,8D,15,0,0,8D,15,2,3,399,F,22,258,2023-03-26 11:32:53
386,NQOH0734725,UXAF,VU,load,2023,5,8D,16,0,0,8D,16,2,3,399,F,22,258,2023-03-26 11:34:53
387,YEGZ1892113,RZSG,VU,load,2023,19,7A,15,0,0,7A,15,6,4,304,F,45,251,2023-03-26 11:32:56
388,ETOQ5008311,UXAF,VU,load,2023,5,7D,11,0,0,7D,11,3,2,387,F,22,254,2023-03-26 11:34:06
389,IRNW6190199,UXAF,VU,load,2023,5,7D,12,0,0,7D,12,3,2,387,F,22,254,2023-03-26 11:34:29
390,MYNQ6209184,UXAF,TS,change,2023,5,8A,27,7,4,8A,27,2,5,999,F,45,255,2023-03-26 11:32:42
391,KFXQ6952228,SSFG,GD,unload,2023,13,8C,10,6,3,8C,10,0,0,999,F,22,257,2023-03-26 11:34:46
392,YYZZ3942519,VXUR,TS,change,2023,6,7B,25,1,4,7B,25,8,3,999,F,45,252,2023-03-26 11:34:33
393,EWXT0753997,UXAF,VU,load,2023,5,7D,11,0,0,7D,11,3,3,353,F,22,254,2023-03-26 11:35:41
394,KMJB0070083,UXAF,VU,load,2023,5,7D,12,0,0,7D,12,3,3,353,F,22,254,2023-03-26 11:34:18
395,DYCC1364125,SSFG,TS,change,2023,13,7C,29,4,2,7C,29,5,3,999,F,45,253,2023-03-26 11:38:41
396,QZJD4389712,RZSG,VU,load,2023,19,8B,9,0,0,8B,9,7,3,349,F,45,256,2023-03-26 11:35:51
397,ARSJ3390631,TWYM,TS,change,2023,5,7B,25,1,3,7B,25,8,4,999,F,45,252,2023-03-26 11:36:44
398,YMDW9297776,UXAF,GD,unload,2023,5,8A,25,3,4,8A,25,0,0,999,F,45,255,2023-03-26 11:37:52
399,QFQQ2131268,RZSG,VU,load,2023,19,7A,15,0,0,7A,15,1,4,327,F,45,251,2023-03-26 11:36:43
400,YJMR7881085,ZKIE,TS,change,2023,11,8C,15,5,3,8C,15,7,2,999,F,22,257,2023-03-26 11:38:53
401,HUSR3246643,RZSG,VU,load,2023,19,7C,29,0,0,7C,29,3,3,310,F,45,253,2023-03-26 11:39:01
402,LYJI4767135,JTRC,TS,change,2023,5,8B,21,7,4,8B,21,6,5,999,F,45,256,2023-03-26 11:41:49
403,OIJY0826170,AMXM,GD,unload,2023,5,8D,19,4,3,8D,19,0,0,999,F,22,258,2023-03-26 11:38:01
404,WQQZ7970128,XQHP,GD,unload,2023,11,7B,25,1,2,7B,25,0,0,999,F,45,252,2023-03-26 11:41:54
405,EOGL5346144,SDIH,VL,unload,2023,17,7D,32,4,2,7D,32,0,0,318,F,22,254,2023-03-26 11:44:00
406,VXEW2565716,RZSG,VU,load,2023,19,7A,13,0,0,7A,13,5,4,304,F,45,251,2023-03-26 11:40:58
407,QMWH1841533,TWYM,GD,unload,2023,5,8B,21,7,3,8B,21,0,0,999,F,45,256,2023-03-26 11:42:19
408,PYXK5936840,RZSG,VU,load,2023,19,8A,13,0,0,8A,13,1,4,331,F,43,255,2023-03-26 11:40:34
409,YHGZ8475954,SSFG,GD,unload,2023,13,7C,29,4,1,7C,29,0,0,999,F,45,253,2023-03-26 11:42:48
410,ZMSY6052534,YOSU,TS,change,2023,7,8C,15,5,2,8C,15,7,3,999,F,22,257,2023-03-26 11:42:11
411,YMCI4435996,TWYM,TS,change,2023,5,7D,27,3,3,7D,27,6,2,999,F,22,254,2023-03-26 11:42:44
412,NNYO8753865,TWYM,GD,unload,2023,5,8D,11,6,2,8D,11,0,0,999,F,22,258,2023-03-26 11:43:46
413,BAVE4360824,RZSG,VU,load,2023,19,7A,13,0,0,7A,13,5,5,349,F,45,251,2023-03-26 11:44:04
414,VJFK9936426,TWYM,TS,change,2023,5,7D,27,3,2,7D,27,6,3,999,F,22,254,2023-03-26 11:44:47
415,OLZW7617888,RZSG,VU,load,2023,19,8B,21,0,0,8B,21,5,5,317,F,45,256,2023-03-26 11:45:02
416,YJSJ2560430,YOSU,GD,unload,2023,7,8C,15,5,1,8C,15,0,0,999,F,22,257,2023-03-26 11:43:37
417,UJUP4267899,RZSG,GD,unload,2023,19,7C,27,6,5,7C,27,0,0,999,F,45,253,2023-03-26 11:44:56
418,SBUN9205844,ODLQ,GD,unload,2023,19,7B,15,4,2,7B,15,0,0,999,F,45,252,2023-03-26 11:46:27
419,QJAU5885674,EEYN,GD,unload,2023,12,8A,27,7,3,8A,27,0,0,999,F,40,255,2023-03-26 11:45:56
420,IZUY8672963,SSFG,TS,change,2023,13,8B,25,9,4,8B,25,8,2,999,F,45,256,2023-03-26 11:45:28
421,MASW5082317,TWYM,GD,unload,2023,5,7D,27,3,1,7D,27,0,0,999,F,22,254,2023-03-26 11:47:02
422,GQOK4034197,KMXV,TS,change,2023,13,7C,19,4,5,7C,19,9,1,999,F,45,253,2023-03-26 11:46:41
423,CBKC5737764,MGBO,GD,unload,2023,4,7A,7,5,3,7A,7,0,0,999,F,45,251,2023-03-26 11:48:19
424,FLVU1121567,MDHF,TS,change,2023,15,8B,25,9,3,8B,25,8,3,999,F,45,256,2023-03-26 11:47:12
425,FZDI1632944,UXAF,TS,change,2023,5,7D,19,2,3,7D,19,7,3,999,F,22,254,2023-03-26 11:48:00
426,IHLA6163550,YOSU,GD,unload,2023,7,8C,23,9,2,8C,23,0,0,999,F,22,257,2023-03-26 11:50:44
427,JDRI8102126,SLVN,TS,change,2023,13,8A,5,7,4,8A,5,8,5,999,F,45,255,2023-03-26 11:50:39
428,YCIO4677209,JXQD,GD,unload,2023,2,8D,26,5,2,8D,26,0,0,999,F,22,258,2023-03-26 11:49:50
429,FPTC5943239,YOSU,GD,unload,2023,7,8B,25,9,2,8B,25,0,0,999,F,45,256,2023-03-26 11:50:34
430,RBWN8184044,SLVN,TS,change,2023,13,8A,5,7,3,8A,5,2,5,999,F,45,255,2023-03-26 11:52:08
431,NCWI9225112,UXAF,TS,change,2023,5,7D,19,2,2,7D,19,6,2,999,F,22,254,2023-03-26 11:57:50
